country,username,post_id,uploader_id,collection_time,upload_date,post_text,comments_amount,retweet_amount,like_amount,views_amount,conflict_sentiment,lang,israel_related_similarity,israel_related_class_from_similarity,conflict_sentiment_v,cluster_idx,cluster_label
us,repbowman,1741231440140947745_a,1344389506963808264_a,2023-12-30 23:37:56.797000,2023-12-30 22:55:00,"My New Years resolution is to keep up the fight for our Green New Deal for Public Schools! Every student and educator deserves a safe, healthy learning environment that gives them the resources they need to thrive. Let’s make it happen!",16,6,27,1469.0,0,en,0.7214532435789374,1.0,0,2,Public Service and Community Engagement
us,repmikequigley,1741202750044578264_a,56864092_a,2023-12-30 23:37:56.865000,2023-12-30 21:01:00,"Don't forget to let me know what you and your family want Congress to prioritize in the new year. 

Take the survey at the link ⬇️ https://t.co/cGsER0IV3N",2,3,3,698.0,0,en,0.7250304547441684,1.0,0,2,Public Service and Community Engagement
us,repjoeneguse,1741219839665209461_a,1078749802765139968_a,2023-12-30 23:37:57.974000,2023-12-30 22:08:54,"Some Rules Committee hearings in 2023 were more interesting than others 🤷🏽‍♂️

This year, Republicans presided over the least productive session of Congress in over 80 years — here’s hoping they change course next year! https://t.co/5RokTYDwA6",4,17,89,4110.0,0,en,0.7158667808299565,1.0,0,2,Public Service and Community Engagement
us,repjoeneguse,1741165032333799848_a,1078749802765139968_a,2023-12-30 23:37:57.974000,2023-12-30 18:31:07,"Two years after the Marshall Fire, honored to join neighbors from Louisville, Superior, &amp; Boulder County to reflect on the incredible resiliency and kindness of our community.

We will continue to support each other every step of the way! https://t.co/LI2skL5AVJ",0,11,58,4007.0,0,en,0.697144174777376,0.0,0,2,Public Service and Community Engagement
us,repashleyhinson,1741198723290427831_a,1340783304304410625_a,2023-12-30 23:37:58.713000,2023-12-30 20:45:00,"I’m proud of what we’ve accomplished together in 2023 &amp; I can’t wait to build on these successes with you in the new year. 

Don’t miss out on our work for Iowans! Subscribe to my weekly e-newsletter here: https://t.co/EKjvLdvF0E",4,2,5,520.0,0,en,0.6885144721472848,0.0,0,2,Public Service and Community Engagement
us,repashleyhinson,1741179849908027834_a,1340783304304410625_a,2023-12-30 23:37:58.713000,2023-12-30 19:30:00,"Stillbirth – the unexpected loss of a baby after more than 20 weeks of pregnancy – is a preventable tragedy.

I will continue working across the aisle on strategies to end stillbirths and save moms and babies #HinsonYearinReview

https://t.co/d8iVFuFXdY",13,1,4,1169.0,0,en,0.730397090798966,1.0,0,2,Public Service and Community Engagement
us,repdebdingell,1741167817439739967_a,2970279814_a,2023-12-30 23:37:58.919000,2023-12-30 18:42:11,"I know that if John were here, he would tell me to do exactly what I’m doing now — to stand up and make my voice heard, and not back down. 

This isn’t how I wanted to spend my holiday break. But here’s my response to the former President’s Christmas message and personal attacks.",89,706,2084,283347.0,0,en,0.7022461376405285,0.0,0,2,Public Service and Community Engagement
us,janschakowsky,1741189491186892918_a,24195214_a,2023-12-30 23:37:59.108000,2023-12-30 20:08:19,"I’ve never experienced a year quite like this. Despite the chaos &amp; dysfunction caused by my GOP colleagues, I was proud to deliver for my constituents.

It’s the honor of a lifetime to serve you in Congress. In 2024, I vow to continue fighting for a more equitable &amp; just world. https://t.co/L1VOkb2TTY",1,4,15,714.0,0,en,0.7099788640834477,0.0,0,2,Public Service and Community Engagement
us,senatorwicker,1741217600846344538_a,264219447_a,2023-12-30 23:37:59.325000,2023-12-30 22:00:00,"This year, Gulfport Harbor Lights Winter Festival celebrated its 9th year on the Mississippi Gulf Coast. The festival draws thousands of visitors and has 1.5 million lights throughout 40 acres in Jones Park.

📸: Gulfport Harbor Lights Winter Festival https://t.co/5A6SHWsqxJ",8,0,5,624.0,0,en,0.7164877611010484,1.0,0,2,Public Service and Community Engagement
us,repbrianmast,1741216087612760200_a,814103950404239360_a,2023-12-30 23:38:00.676000,2023-12-30 21:54:00,ICYMI: There is no doubt Hamas lies. The question is why are American politicians and the mainstream media repeating their lies? https://t.co/FCZX6JoEdO,15,24,50,1717.0,3,en,0.7937392394320337,1.0,3,0,October 7th Hamas Attacks and Their Aftermath
us,repbrianmast,1741197846366277743_a,814103950404239360_a,2023-12-30 23:38:00.676000,2023-12-30 20:41:31,Those Maine and Colorado morons want Trump off the ballot because he fulfilled common sense promises like this! https://t.co/riqkZXpdot,39,23,144,3088.0,0,en,0.6840161730808743,0.0,0,2,Public Service and Community Engagement
us,repbrianmast,1741187401291083810_a,814103950404239360_a,2023-12-30 23:38:00.676000,2023-12-30 20:00:00,"Ending the year with a bang and breaking another record. Why don’t we start the new year off right and secure the border?!
https://t.co/iuV6a1r5kl",21,6,42,1569.0,0,en,0.7354207442334467,1.0,0,1,U.S. Immigration and Border Security
us,repandrecarson,1741179685021561088_a,199325935_a,2023-12-30 23:38:01.537000,2023-12-30 19:29:21,"In 2023 alone, my office brought over $1.5 million back to the pockets of Indy families. 

From delayed Social Security and Veteran benefits to money from your taxes, we’ve got your back – and I’ll continue fighting to deliver for everyday families into 2024.",11,8,21,1056.0,0,en,0.7106550984657822,0.0,0,2,Public Service and Community Engagement
us,repyvetteclarke,1741169397241114993_a,240812994_a,2023-12-30 23:38:02.138000,2023-12-30 18:48:28,RT @USProgressives: Seeking asylum is a human right.,0,18,0,,0,en,0.7308855486637219,1.0,0,1,U.S. Immigration and Border Security
us,repgregsteube,1741186858791436797_a,1083125649609506816_a,2023-12-30 23:38:03.992000,2023-12-30 19:57:51,"Our office has worked hard in 2023 to keep Florida and our nation strong.

I’m glad to report my legislation to Save Women’s Sports passed the U.S. House this year, and my legislation to deliver tax relief for Hurricane Ian damages passed out of committee. I look forward to… https://t.co/YneKPPR5yn",11,6,33,1491.0,0,en,0.7224344182634919,1.0,0,2,Public Service and Community Engagement
us,repfischbach,1741195703391601095_a,1344375287484723205_a,2023-12-30 23:38:04.252000,2023-12-30 20:33:00,"Thank you for the meeting, @a_industries. I enjoyed getting your insight on workforce issues and government regulation in the manufacturing industry. https://t.co/aO3lPqxE41",1,2,3,212.0,0,en,0.693331222675826,0.0,0,2,Public Service and Community Engagement
us,repdeborahross,1741196410802864324_a,1348683154815655940_a,2023-12-30 23:38:04.913000,2023-12-30 20:35:48,"The fact that litigants can handpick the judge who will decide their lawsuit runs contrary to the foundation of our judicial system. 

That's why I introduced a bill to end this tactic known as judge shopping &amp; restore faith in our judicial system. 

https://t.co/Z1Qi0m8v2o",8,2,7,232.0,0,en,0.7210382424509725,1.0,0,-1,outlier
us,gopmajoritywhip,1741172302207726002_a,2914515430_a,2023-12-30 23:38:05.047000,2023-12-30 19:00:00,"My bill to protect Americans’ right to financial privacy, the CBDC Anti-Surveillance State Act, is up to 75 cosponsors, and we will keep growing support.",70,110,684,17722.0,0,en,0.7019700465879529,0.0,0,2,Public Service and Community Engagement
us,repdwightevans,1741218807333470566_a,90639372_a,2023-12-30 23:38:05.066000,2023-12-30 22:04:48,"RT @KamalaHarris: —Over 14 million jobs added
—Fought to deliver relief to 3.6 million Americans by canceling $132 billion in student loan…",0,676,0,,0,en,0.7094600735727148,0.0,0,2,Public Service and Community Engagement
us,repdwightevans,1741173935293554905_a,90639372_a,2023-12-30 23:38:05.066000,2023-12-30 19:06:30,Islamophobia and antisemitism must have no place in the City of Brotherly Love &amp; Sisterly Affection. We must stand together against these prejudices! I condemn this vandalism at the Masjid Al-Jamia in West Philadelphia.,2,2,3,586.0,9,en,0.7460075984576202,1.0,9,0,October 7th Hamas Attacks and Their Aftermath
us,repgolden,1741154253274579323_a,1080891667308298240_a,2023-12-30 23:38:05.769000,2023-12-30 17:48:17,"Whether it was pushing back on needless regulation or investing in the future, I’m proud of the work I’ve teamed up with Maine’s heritage industries to accomplish this year: https://t.co/OJhe8Cdbig",7,4,11,1237.0,0,en,0.7109853267385855,0.0,0,2,Public Service and Community Engagement
us,repjayapal,1741183623871775028_a,815733290955112448_a,2023-12-30 23:38:06.361000,2023-12-30 19:45:00,"Immigrants make our country better, period.

These individuals deserve our humanity, respect, and compassion as they pursue a better life for themselves and their families.",720,84,408,25966.0,0,en,0.7276938143495488,1.0,0,1,U.S. Immigration and Border Security
us,repbarbaralee,1741156318340133236_a,248735463_a,2023-12-30 23:38:06.870000,2023-12-30 17:56:30,"On December 30th, we celebrate Nia, which means purpose.

This #Kwanzaa principle is about building and developing our community as African Americans. https://t.co/h37zTPhVpG",8,9,29,2685.0,0,en,0.6982187110980584,0.0,0,-1,outlier
us,repdeluzio,1741152242453848177_a,1608934316779921408_a,2023-12-30 23:38:06.883000,2023-12-30 17:40:18,"My top priority in 2024 is to represent all of us in Washington the best that I can. To do that, I need to hear from you! In the last few days of 2023, please let me know your thoughts &amp; priorities for this new year in Congress by taking my survey. Thanks!https://t.co/lldn43VrnK",14,3,12,1615.0,0,en,0.709016563924973,0.0,0,2,Public Service and Community Engagement
us,repchrispappas,1741172299582279690_a,1067748650485497862_a,2023-12-30 23:38:07.063000,2023-12-30 19:00:00,"Pleased to see this funding from DoD’s Defense University Research Instrumentation Program delivered to Dartmouth and UNH.

These will support innovative research to strengthen our national security and support our armed forces.

https://t.co/HrfHxUHYcm",3,1,6,247.0,0,en,0.7298390112005573,1.0,0,2,Public Service and Community Engagement
us,sendansullivan,1741200506700300698_a,2891210047_a,2023-12-30 23:38:07.232000,2023-12-30 20:52:05,"The American people should decide who will run our country—not 4 liberal judges in Colorado, or a far-left partisan secretary of state in Maine, or radical prosecutors in New York, for that matter. I hope in 2024, the U.S. Supreme Court resolves the Colorado and Maine issues and…",48,9,46,3533.0,0,en,0.7155642279325973,1.0,0,2,Public Service and Community Engagement
us,senatorhick,1741232354234957914_a,1318728336923787264_a,2023-12-30 23:38:08.110000,2023-12-30 22:58:38,"As we enter a new phase of AI, we can harness its benefits for U.S. workers while also implementing commonsense guardrails. That’s why we’ve worked hard to create a smart approach and advance our understanding of AI through hearings, meetings with industry experts and legislation",2,2,9,701.0,0,en,0.7249177152583199,1.0,0,2,Public Service and Community Engagement
us,senatorhick,1741152279800037550_a,1318728336923787264_a,2023-12-30 23:38:08.110000,2023-12-30 17:40:27,"It’s been two years since the Marshall Fire caused unprecedented destruction in Boulder County. Today, we remember the lives lost, the bravery of the first responders, and the resilient community who came together to rebuild. We won't stop fighting for the resources you need.",10,10,37,2365.0,0,en,0.7246122254089699,1.0,0,2,Public Service and Community Engagement
us,senstabenow,1741185235457347980_a,76456274_a,2023-12-30 23:38:08.316000,2023-12-30 19:51:24,Thank you Kamala for your strength and dedication to our continued fight to protect our freedom to make our own reproductive decisions!,57,32,110,5624.0,0,en,0.7057015912744025,0.0,0,2,Public Service and Community Engagement
us,repmarkalford,1741157451712680310_a,1612483604071727104_a,2023-12-30 23:38:08.409000,2023-12-30 18:01:00,"E29: with @RepHageman!

(01:56) - Running for Congress
(03:32) - Liz Cheney
(05:09) - What is Important to Wyoming?
(12:19) - Judiciary Committee, Biden Crime Family 
(17:22) - China and the Risks it Poses
(19:43) - What do you Like Best About America? https://t.co/LWSEIUIrGl",8,5,9,847.0,0,en,0.7050710336354177,0.0,0,2,Public Service and Community Engagement
us,repdlesko,1741236472047395080_a,996094929733652481_a,2023-12-30 23:38:08.540000,2023-12-30 23:15:00,"Welcome to Biden’s America:

❌ Record high credit card debt
❌ Skyrocketing prices on basic necessities
❌ Veterans kicked out of nursing homes to make room for migrants

This White House is unbelievable!",8,7,14,471.0,0,en,0.708564412854476,0.0,0,1,U.S. Immigration and Border Security
us,repdlesko,1741217598157549792_a,996094929733652481_a,2023-12-30 23:38:08.540000,2023-12-30 22:00:00,"🚨TUNE IN: I'll be live with @FoxNews!

4:00PM AZ/6:00PM ET

You won't want to miss it!",11,3,8,577.0,0,en,0.7068247992058518,0.0,0,-1,outlier
us,repdlesko,1741206273058587063_a,996094929733652481_a,2023-12-30 23:38:08.540000,2023-12-30 21:15:00,🚨Democrats latest attempt to destroy democracy… https://t.co/6SGhgLbf8P,16,3,7,765.0,0,en,0.7253366716185508,1.0,0,2,Public Service and Community Engagement
us,repdlesko,1741187402738340091_a,996094929733652481_a,2023-12-30 23:38:08.540000,2023-12-30 20:00:01,"Owasco PC, Hunter Biden’s business entity, made direct monthly payments to Joe Biden – they are also being investigated by DOJ for tax evasion and other serious crimes.

Yet the Left claims we have NO EVIDENCE?",14,8,44,1195.0,0,en,0.6945759363155775,0.0,0,-1,outlier
us,repdlesko,1741153928119566410_a,996094929733652481_a,2023-12-30 23:38:08.540000,2023-12-30 17:47:00,"The Biden Admin's blatant war on Christianity has got to stop! First Biden's FBI targets Catholics and arrests pro-life activists, then Biden's Dept. of Education and FTC are working to take out Arizona’s Christian University, @gcu. https://t.co/Kw2qcTwlDJ",19,15,31,984.0,0,en,0.7347633437687457,1.0,0,1,U.S. Immigration and Border Security
us,repedcase,1741185485224251875_a,1081350574589833221_a,2023-12-30 23:38:09.261000,2023-12-30 19:52:23,"Here is another positive casework outcome from my office. If you need assistance with a federal agency, visit: https://t.co/2SkhVF6xOz https://t.co/eK27gQhdAK",0,1,2,136.0,0,en,0.7056609662863552,0.0,0,2,Public Service and Community Engagement
us,repdondavis,1741215458492133693_a,1610323296360210433_a,2023-12-30 23:38:10.209000,2023-12-30 21:51:30,Today is National Bacon Day! Let’s thank our agriculture industry for continuing to be the backbone of feeding America from the farm to our table!,2,2,6,236.0,0,en,0.6946246844223025,0.0,0,-1,outlier
